type,sub_type,listPrice,sqft,stories,beds,baths,baths_full,baths_full_calc,garage,year_built
single_family,NA,397000.0,1410.0,1.0,3.0,2.0,2.0,2.0,0.0,1986.0
single_family,NA,794999.0,1205.0,1.0,3.0,2.0,2.0,2.0,2.0,1968.0
single_family,NA,511950.0,1757.0,1.0,4.0,2.0,2.0,2.0,0.0,2025.0
single_family,NA,2488000.0,1729.0,1.0,4.0,2.0,2.0,2.0,2.0,1956.0
single_family,NA,1750000.0,1843.0,1.0,4.0,2.0,2.0,2.0,2.0,1971.0
single_family,NA,559999.0,1336.0,1.0,4.0,2.0,2.0,2.0,0.0,1987.0
condos,condo,425000.0,798.0,1.0,1.0,1.0,1.0,1.0,0.0,1980.0
townhomes,townhouse,625000.0,1568.0,2.0,3.0,3.0,2.0,2.0,2.0,1981.0
single_family,NA,924000.0,1974.0,1.0,4.0,3.0,2.0,2.0,3.0,1990.0
single_family,NA,480000.0,2209.0,2.0,5.0,3.0,3.0,3.0,2.0,2010.0
single_family,NA,988000.0,1204.0,1.0,3.0,2.0,2.0,2.0,2.0,1961.0
townhomes,townhouse,1098000.0,1652.0,3.0,3.0,3.0,3.0,3.0,2.0,2019.0
single_family,NA,1048000.0,1204.0,1.0,3.0,2.0,2.0,2.0,2.0,1964.0
single_family,NA,1888888.0,1552.0,1.0,4.0,3.0,3.0,3.0,2.0,1952.0
single_family,NA,985000.0,1630.0,1.0,3.0,2.0,2.0,2.0,2.0,1986.0
single_family,NA,575000.0,881.0,1.0,2.0,1.0,1.0,1.0,1.0,1972.0
single_family,NA,707700.0,930.0,1.0,2.0,1.0,1.0,1.0,0.0,1948.0
single_family,NA,539209.0,2260.0,2.0,4.0,3.0,3.0,3.0,2.0,2025.0
single_family,NA,1299000.0,1540.0,1.0,3.0,2.0,2.0,2.0,2.0,1955.0
single_family,NA,978000.0,1523.0,2.0,3.0,3.0,2.0,2.0,2.0,2018.0
condos,condo,400000.0,1114.0,1.0,2.0,2.0,2.0,2.0,0.0,1972.0
condos,condo,499999.0,1089.0,1.0,3.0,2.0,2.0,2.0,0.0,1981.0
single_family,NA,579999.0,1690.0,2.0,3.0,3.0,2.0,2.0,0.0,1990.0
condos,condo,778000.0,1019.0,1.0,2.0,2.0,2.0,2.0,1.0,1991.0
single_family,NA,1050000.0,1537.0,1.0,3.0,2.0,2.0,2.0,2.0,1973.0
single_family,NA,298000.0,1074.0,1.0,2.0,1.0,1.0,1.0,2.0,1981.0
single_family,NA,829999.0,1788.0,1.0,3.0,2.0,2.0,2.0,2.0,1977.0
condos,condo,589000.0,1025.0,1.0,2.0,2.0,2.0,2.0,1.0,1992.0
single_family,NA,550000.0,1925.0,1.0,3.0,2.0,2.0,2.0,2.0,1956.0
single_family,NA,599999.0,2024.0,2.0,4.0,3.0,2.0,2.0,0.0,1988.0
townhomes,townhouse,575000.0,949.0,2.0,2.0,2.0,1.0,1.0,0.0,1970.0
condos,condo,465000.0,749.0,1.0,1.0,1.0,1.0,1.0,0.0,1982.0
single_family,NA,365000.0,2136.0,1.0,3.0,2.0,2.0,2.0,2.0,2005.0
single_family,NA,1100000.0,2045.0,1.0,3.0,3.0,1.0,3.0,2.0,1975.0
single_family,NA,414900.0,1542.0,2.0,3.0,3.0,3.0,3.0,0.0,2018.0
single_family,NA,1149000.0,1340.0,1.0,3.0,2.0,2.0,2.0,2.0,1949.0
single_family,NA,429999.0,2089.0,1.0,4.0,2.0,2.0,2.0,0.0,1982.0
single_family,NA,1750000.0,2968.0,2.0,5.0,3.0,2.0,2.0,2.0,2023.0
single_family,NA,392000.0,1440.0,1.0,3.0,2.0,2.0,2.0,2.0,2007.0
single_family,NA,350000.0,1176.0,1.0,2.0,2.0,2.0,2.0,2.0,1993.0
single_family,NA,635000.0,1272.0,1.0,3.0,2.0,2.0,2.0,2.0,1990.0
single_family,NA,399000.0,1749.0,1.0,3.0,2.0,1.0,2.0,0.0,1964.0
condos,condo,405000.0,932.0,2.0,2.0,2.0,1.0,1.0,0.0,1980.0
condos,condo,749900.0,1826.0,3.0,4.0,4.0,3.0,3.0,2.0,2026.0
single_family,NA,875000.0,1402.0,3.0,3.0,2.0,2.0,2.0,0.0,2025.0
single_family,NA,599000.0,2283.0,2.0,4.0,3.0,2.0,3.0,2.0,2004.0
single_family,NA,259900.0,884.0,1.0,2.0,2.0,2.0,2.0,2.0,1946.0
single_family,NA,309900.0,1044.0,1.0,3.0,2.0,1.0,2.0,0.0,1980.0
single_family,NA,324900.0,1289.0,1.0,3.0,2.0,2.0,2.0,0.0,1982.0
single_family,NA,1130000.0,1204.0,1.0,3.0,2.0,2.0,2.0,2.0,1962.0
land,NA,499000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
land,NA,650000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
single_family,NA,372500.0,1428.0,1.0,3.0,2.0,2.0,2.0,2.0,1962.0
single_family,NA,1495000.0,1543.0,1.0,4.0,2.0,2.0,2.0,2.0,1972.0
single_family,NA,2450000.0,804.0,1.0,2.0,1.0,1.0,1.0,1.0,1948.0
land,NA,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
condos,condo,595000.0,1331.0,1.0,3.0,2.0,2.0,2.0,2.0,1981.0
condos,condo,679000.0,845.0,1.0,2.0,1.0,1.0,1.0,1.0,1980.0
single_family,NA,1050000.0,2357.0,1.0,4.0,2.0,2.0,2.0,2.0,1974.0
condos,condo,779000.0,1379.0,3.0,2.0,3.0,2.0,2.0,2.0,2013.0
condos,condo,549999.0,1233.0,1.0,2.0,2.0,2.0,2.0,0.0,1985.0
condos,condo,1599000.0,2210.0,2.0,3.0,3.0,3.0,3.0,2.0,1993.0
single_family,NA,1325000.0,2015.0,2.0,3.0,3.0,2.0,2.0,2.0,1998.0
single_family,NA,1485000.0,4289.0,2.0,5.0,5.0,5.0,5.0,0.0,2019.0
single_family,NA,499999.0,2000.0,2.0,4.0,3.0,3.0,3.0,2.0,2021.0
single_family,NA,539000.0,2142.0,1.0,2.0,2.0,2.0,2.0,3.0,1999.0
single_family,NA,475000.0,1671.0,2.0,3.0,3.0,2.0,2.0,2.0,1997.0
single_family,NA,1498888.0,1232.0,1.0,3.0,2.0,2.0,2.0,2.0,1964.0
single_family,NA,590000.0,1749.0,1.0,4.0,2.0,2.0,2.0,2.0,2023.0
single_family,NA,1699000.0,2452.0,2.0,4.0,3.0,1.0,3.0,2.0,1962.0
mobile,NA,475000.0,1536.0,1.0,2.0,2.0,2.0,2.0,0.0,1976.0
single_family,NA,549999.0,1290.0,1.0,3.0,2.0,2.0,2.0,0.0,1968.0
townhomes,townhouse,535000.0,952.0,2.0,2.0,1.0,1.0,1.0,0.0,1985.0
single_family,NA,649950.0,2920.0,2.0,5.0,3.0,3.0,3.0,3.0,2017.0
farm,NA,1575000.0,1542.0,1.0,3.0,2.0,2.0,2.0,0.0,1996.0
condos,condo,647000.0,1476.0,2.0,3.0,3.0,2.0,2.0,2.0,1981.0
condos,condo,550000.0,1627.0,1.0,3.0,2.0,2.0,2.0,2.0,1989.0
single_family,NA,729990.0,2513.0,1.0,4.0,3.0,3.0,3.0,3.0,2026.0
single_family,NA,439990.0,1509.0,1.0,4.0,2.0,2.0,2.0,0.0,2025.0
land,NA,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
condos,condo,699900.0,1500.0,2.0,3.0,3.0,2.0,2.0,2.0,2004.0
single_family,NA,349000.0,1277.0,1.0,3.0,2.0,2.0,2.0,0.0,1939.0
single_family,NA,1430000.0,2351.0,2.0,4.0,4.0,4.0,4.0,0.0,1979.0
condos,condo,359000.0,1024.0,2.0,2.0,2.0,1.0,1.0,1.0,1972.0
single_family,NA,419500.0,1651.0,1.0,4.0,2.0,2.0,2.0,3.0,2001.0
single_family,NA,965000.0,2508.0,2.0,3.0,4.0,3.0,3.0,2.0,1972.0
single_family,NA,734990.0,1987.0,2.0,2.0,3.0,3.0,3.0,2.0,2021.0
single_family,NA,944000.0,1092.0,1.0,3.0,2.0,2.0,2.0,2.0,1948.0
single_family,NA,450000.0,3260.0,2.0,5.0,3.0,3.0,3.0,2.0,2006.0
single_family,NA,1850000.0,2790.0,2.0,4.0,3.0,2.0,2.0,2.0,1999.0
land,NA,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
land,NA,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
single_family,NA,398000.0,1133.0,1.0,3.0,2.0,2.0,2.0,2.0,1992.0
single_family,NA,439000.0,1772.0,1.0,3.0,2.0,2.0,2.0,2.0,1987.0
multi_family,NA,1050000.0,1260.0,1.0,2.0,2.0,2.0,2.0,2.0,1947.0
single_family,NA,729990.0,3015.0,2.0,5.0,3.0,3.0,3.0,3.0,2026.0
mobile,NA,289000.0,1344.0,1.0,2.0,2.0,2.0,2.0,0.0,1978.0
condos,condo,518800.0,951.0,1.0,2.0,2.0,2.0,2.0,1.0,1980.0
single_family,NA,784000.0,2949.0,1.0,4.0,4.0,4.0,4.0,2.0,1959.0
single_family,NA,595000.0,1172.0,1.0,3.0,2.0,1.0,1.0,2.0,1963.0
condos,condo,649900.0,827.0,1.0,2.0,1.0,1.0,1.0,1.0,1975.0
condos,condo,649000.0,954.0,1.0,2.0,2.0,2.0,2.0,0.0,2005.0
single_family,NA,599000.0,1398.0,1.0,3.0,2.0,2.0,2.0,0.0,1946.0
single_family,NA,185000.0,1814.0,1.0,3.0,2.0,2.0,2.0,0.0,1943.0
condos,condo,488000.0,864.0,1.0,2.0,1.0,1.0,1.0,0.0,1973.0
single_family,NA,27500000.0,7749.0,3.0,6.0,8.0,6.0,6.0,5.0,1928.0
condos,condo,499990.0,1900.0,2.0,4.0,3.0,3.0,3.0,2.0,2025.0
single_family,NA,650000.0,1266.0,1.0,3.0,1.0,0.0,1.0,2.0,1954.0
single_family,NA,1998000.0,1110.0,1.0,3.0,2.0,2.0,2.0,0.0,1949.0
mobile,NA,275000.0,1296.0,1.0,3.0,2.0,2.0,2.0,2.0,2005.0
condos,condo,558000.0,1115.0,3.0,2.0,3.0,2.0,2.0,2.0,1986.0
single_family,NA,639000.0,2692.0,1.0,3.0,3.0,3.0,3.0,2.0,2018.0
single_family,NA,749000.0,943.0,1.0,3.0,1.0,1.0,1.0,0.0,1940.0
single_family,NA,6995000.0,6571.0,3.0,5.0,8.0,1.0,6.0,4.0,2021.0
single_family,NA,997200.0,1993.0,1.0,4.0,2.0,2.0,2.0,2.0,1998.0
single_family,NA,479995.0,2070.0,1.0,4.0,2.0,2.0,2.0,2.0,1981.0
single_family,NA,675000.0,1516.0,1.0,3.0,2.0,2.0,2.0,2.0,2007.0
single_family,NA,950000.0,1512.0,2.0,3.0,2.0,2.0,2.0,1.0,1949.0
condos,condo,330000.0,758.0,1.0,1.0,1.0,1.0,1.0,0.0,1974.0
single_family,NA,530000.0,2988.0,2.0,5.0,4.0,3.0,3.0,0.0,2024.0
single_family,NA,695000.0,2879.0,2.0,4.0,4.0,3.0,3.0,2.0,2023.0
single_family,NA,499900.0,798.0,1.0,2.0,1.0,1.0,1.0,1.0,1920.0
single_family,NA,698000.0,827.0,1.0,2.0,1.0,1.0,1.0,1.0,1949.0
single_family,NA,472900.0,1686.0,1.0,2.0,2.0,2.0,2.0,0.0,2024.0
condos,condo,765000.0,1454.0,2.0,2.0,2.0,2.0,2.0,2.0,2003.0
condos,condo,499000.0,903.0,2.0,2.0,1.0,1.0,1.0,1.0,1971.0
land,NA,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
single_family,NA,1100000.0,1946.0,1.0,3.0,2.0,2.0,2.0,3.0,1998.0
condos,condo,1295000.0,2093.0,2.0,4.0,3.0,3.0,3.0,2.0,1980.0
single_family,NA,619000.0,1282.0,1.0,3.0,2.0,2.0,2.0,2.0,1956.0
single_family,NA,269000.0,1092.0,1.0,3.0,2.0,1.0,2.0,1.0,1994.0
single_family,NA,460000.0,1120.0,2.0,2.0,1.0,1.0,1.0,1.0,1988.0
single_family,NA,3098000.0,2645.0,2.0,5.0,4.0,3.0,3.0,2.0,2003.0
single_family,NA,579000.0,628.0,1.0,2.0,1.0,1.0,1.0,1.0,1941.0
single_family,NA,475000.0,1744.0,1.0,3.0,2.0,2.0,2.0,1.0,2006.0
single_family,NA,449900.0,1631.0,1.0,4.0,2.0,1.0,2.0,2.0,1957.0
single_family,NA,699999.0,2183.0,2.0,4.0,3.0,3.0,3.0,2.0,2024.0
land,NA,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
single_family,NA,899000.0,3450.0,2.0,4.0,5.0,4.0,4.0,3.0,2007.0
land,NA,1095000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
single_family,NA,2150000.0,2181.0,2.0,3.0,3.0,3.0,3.0,2.0,1966.0
condos,condo,4750000.0,3245.0,1.0,3.0,4.0,3.0,3.0,2.0,1991.0
single_family,NA,699999.0,1719.0,2.0,4.0,3.0,3.0,3.0,2.0,1986.0
townhomes,townhouse,550000.0,1182.0,3.0,3.0,3.0,2.0,2.0,2.0,1986.0
single_family,NA,299000.0,1188.0,1.0,2.0,2.0,2.0,2.0,2.0,1950.0
single_family,NA,449000.0,1924.0,1.0,3.0,2.0,2.0,2.0,2.0,1992.0
townhomes,townhouse,527000.0,1314.0,2.0,3.0,3.0,2.0,2.0,2.0,2026.0
single_family,NA,525000.0,1554.0,2.0,3.0,3.0,2.0,2.0,2.0,1983.0
single_family,NA,1599990.0,4562.0,1.0,5.0,4.0,3.0,3.0,3.0,2006.0
single_family,NA,1026000.0,1672.0,2.0,4.0,3.0,3.0,3.0,2.0,1976.0
condos,condo,475000.0,1036.0,1.0,2.0,2.0,2.0,2.0,1.0,1970.0
single_family,NA,395000.0,1518.0,2.0,3.0,2.0,1.0,2.0,0.0,1996.0
mobile,NA,478900.0,1200.0,1.0,2.0,2.0,0.0,2.0,0.0,1968.0
condos,condo,1250000.0,1168.0,1.0,1.0,2.0,1.0,1.0,2.0,2014.0
condos,condo,990000.0,1761.0,3.0,3.0,4.0,2.0,2.0,2.0,2020.0
single_family,NA,1849000.0,2172.0,1.0,4.0,2.0,2.0,2.0,2.0,1970.0
single_family,NA,1495000.0,2446.0,2.0,3.0,3.0,3.0,3.0,2.0,1997.0
single_family,NA,799999.0,2500.0,1.0,6.0,4.0,4.0,4.0,0.0,2007.0
single_family,NA,4200000.0,9025.0,1.0,6.0,7.0,6.0,6.0,4.0,1993.0
condos,condo,460000.0,1787.0,1.0,3.0,2.0,1.0,2.0,2.0,1997.0
single_family,NA,195000.0,754.0,1.0,1.0,1.0,1.0,1.0,1.0,1954.0
single_family,NA,650000.0,942.0,1.0,3.0,1.0,1.0,1.0,1.0,1959.0
land,NA,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
condo_townhome_rowhome_coop,townhouse,379000.0,644.0,2.0,1.0,1.0,1.0,1.0,1.0,1975.0
single_family,NA,1449888.0,1809.0,2.0,3.0,3.0,2.0,2.0,2.0,2017.0
condos,condo,869555.0,1493.0,2.0,3.0,2.0,2.0,2.0,2.0,2025.0
land,NA,119999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
single_family,NA,1295000.0,924.0,1.0,3.0,2.0,2.0,2.0,0.0,1940.0
land,NA,185000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
land,NA,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
condos,condo,1495000.0,2050.0,1.0,3.0,2.0,2.0,2.0,1.0,1982.0
single_family,NA,1770848.0,2612.0,2.0,4.0,3.0,3.0,3.0,2.0,2025.0
mobile,NA,125000.0,1368.0,1.0,2.0,2.0,0.0,2.0,0.0,1978.0
single_family,NA,1199000.0,1699.0,1.0,3.0,2.0,2.0,2.0,2.0,1971.0
land,NA,99000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
single_family,NA,839900.0,1675.0,1.0,3.0,2.0,2.0,2.0,2.0,2025.0
townhomes,townhouse,929888.0,1429.0,2.0,3.0,3.0,2.0,2.0,2.0,1999.0
single_family,NA,629900.0,2375.0,2.0,3.0,3.0,2.0,2.0,2.0,2004.0
single_family,NA,529000.0,2012.0,2.0,4.0,3.0,3.0,3.0,2.0,2024.0
single_family,NA,2395000.0,1960.0,1.0,3.0,2.0,2.0,2.0,2.0,1951.0
single_family,NA,2999888.0,4686.0,2.0,5.0,6.0,6.0,6.0,3.0,2024.0
single_family,NA,537500.0,1932.0,2.0,4.0,3.0,3.0,3.0,2.0,2023.0
condos,condo,169900.0,903.0,2.0,2.0,1.0,1.0,1.0,1.0,1969.0
condos,condo,940000.0,1089.0,1.0,2.0,2.0,2.0,2.0,1.0,2004.0
condos,condo,475000.0,1207.0,1.0,2.0,2.0,1.0,2.0,2.0,1965.0
land,NA,2990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
condos,condo,799000.0,1439.0,2.0,2.0,3.0,3.0,3.0,0.0,1989.0
mobile,NA,99900.0,1248.0,1.0,3.0,2.0,2.0,2.0,0.0,1990.0
single_family,NA,567000.0,848.0,1.0,2.0,1.0,1.0,1.0,2.0,1950.0
single_family,NA,450000.0,1000.0,1.0,3.0,1.0,1.0,1.0,2.0,1955.0
single_family,NA,1099900.0,1921.0,2.0,4.0,3.0,2.0,2.0,2.0,1985.0
single_family,NA,3000000.0,1668.0,1.0,3.0,2.0,2.0,2.0,2.0,1947.0
single_family,NA,1695000.0,2804.0,3.0,3.0,3.0,2.0,2.0,1.0,1919.0
single_family,NA,480000.0,1955.0,2.0,3.0,3.0,2.0,2.0,2.0,2019.0
condos,condo,475000.0,675.0,1.0,1.0,1.0,1.0,1.0,0.0,1972.0
single_family,NA,1279000.0,1490.0,1.0,3.0,3.0,1.0,2.0,2.0,1953.0
single_family,NA,2749000.0,3670.0,2.0,6.0,4.0,3.0,3.0,2.0,1973.0
land,NA,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
single_family,NA,475000.0,1300.0,1.0,3.0,1.0,1.0,1.0,0.0,1917.0
single_family,NA,363390.0,1623.0,2.0,3.0,3.0,2.0,2.0,2.0,2026.0
single_family,NA,475000.0,1314.0,1.0,3.0,2.0,2.0,2.0,1.0,1989.0
condos,condo,609000.0,1256.0,2.0,3.0,3.0,2.0,2.0,1.0,1980.0
single_family,NA,1375000.0,1630.0,2.0,3.0,2.0,1.0,2.0,1.0,1920.0
mobile,NA,407000.0,1272.0,1.0,2.0,2.0,2.0,2.0,2.0,1990.0
single_family,NA,500000.0,1381.0,2.0,3.0,3.0,2.0,2.0,2.0,1984.0
condos,condo,799900.0,1200.0,1.0,2.0,2.0,2.0,2.0,2.0,2015.0
single_family,NA,469990.0,1296.0,2.0,3.0,2.0,2.0,2.0,2.0,2023.0
single_family,NA,649988.0,1395.0,1.0,4.0,2.0,2.0,2.0,2.0,1950.0
townhomes,townhouse,689000.0,1120.0,1.0,3.0,2.0,2.0,2.0,1.0,1973.0
condos,condo,459000.0,841.0,1.0,2.0,1.0,1.0,1.0,2.0,1983.0
multi_family,NA,1285000.0,796.0,1.0,0.0,3.0,3.0,3.0,0.0,1926.0
single_family,NA,554000.0,1374.0,1.0,3.0,2.0,2.0,2.0,0.0,1975.0
single_family,NA,1598000.0,1651.0,2.0,4.0,3.0,2.0,2.0,2.0,1988.0
single_family,NA,725000.0,2264.0,1.0,4.0,2.0,2.0,2.0,2.0,1955.0
single_family,NA,2295000.0,3399.0,2.0,4.0,3.0,3.0,3.0,0.0,1965.0
condos,condo,465000.0,994.0,1.0,2.0,1.0,1.0,1.0,2.0,1978.0
mobile,NA,138000.0,1440.0,1.0,3.0,2.0,2.0,2.0,0.0,1980.0
single_family,NA,899900.0,2050.0,2.0,4.0,3.0,2.0,2.0,3.0,1988.0
single_family,NA,855000.0,1654.0,1.0,4.0,2.0,2.0,2.0,2.0,1980.0
single_family,NA,479900.0,1277.0,1.0,4.0,2.0,2.0,2.0,0.0,2001.0
single_family,NA,2085000.0,3114.0,2.0,5.0,3.0,3.0,3.0,3.0,2002.0
condos,condo,1950000.0,2246.0,2.0,4.0,3.0,3.0,3.0,2.0,2018.0
mobile,NA,115000.0,480.0,1.0,1.0,1.0,1.0,1.0,0.0,1979.0
single_family,NA,425000.0,955.0,1.0,2.0,2.0,2.0,2.0,1.0,1988.0
single_family,NA,345000.0,1632.0,1.0,3.0,2.0,2.0,2.0,2.0,2006.0
single_family,NA,4785900.0,3804.0,1.0,3.0,3.0,3.0,3.0,3.0,1990.0
single_family,NA,796888.0,2652.0,3.0,4.0,3.0,3.0,3.0,3.0,1989.0
single_family,NA,879000.0,1358.0,1.0,3.0,2.0,2.0,2.0,2.0,1957.0
single_family,NA,838900.0,1855.0,1.0,2.0,2.0,0.0,2.0,2.0,2021.0
single_family,NA,425000.0,1154.0,1.0,3.0,2.0,2.0,2.0,2.0,1990.0
single_family,NA,899990.0,1668.0,1.0,3.0,2.0,1.0,2.0,2.0,1982.0
single_family,NA,1365000.0,2168.0,2.0,3.0,3.0,2.0,3.0,2.0,1909.0
single_family,NA,1149000.0,1272.0,1.0,3.0,2.0,2.0,2.0,2.0,1963.0
single_family,NA,1599000.0,2031.0,1.0,3.0,3.0,2.0,2.0,3.0,1990.0
single_family,NA,919500.0,1565.0,1.0,3.0,2.0,2.0,2.0,2.0,1924.0
townhomes,townhouse,620000.0,1750.0,2.0,3.0,3.0,2.0,2.0,2.0,1992.0
land,NA,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
single_family,NA,549500.0,1996.0,1.0,3.0,2.0,2.0,2.0,2.0,2021.0
single_family,NA,365000.0,1191.0,1.0,3.0,2.0,2.0,2.0,0.0,2006.0
single_family,NA,1125000.0,2910.0,2.0,4.0,3.0,2.0,3.0,2.0,1980.0
single_family,NA,995000.0,3108.0,2.0,4.0,4.0,3.0,3.0,3.0,2020.0
single_family,NA,725000.0,1359.0,1.0,2.0,2.0,1.0,2.0,0.0,1941.0
condos,condo,399000.0,1030.0,2.0,2.0,2.0,2.0,2.0,2.0,1982.0
single_family,NA,450000.0,1410.0,1.0,3.0,1.0,1.0,1.0,2.0,1956.0
single_family,NA,949000.0,1012.0,1.0,2.0,2.0,2.0,2.0,0.0,1990.0
land,NA,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobile,NA,257500.0,1536.0,1.0,2.0,2.0,1.0,2.0,3.0,1973.0
single_family,NA,2498000.0,1344.0,1.0,3.0,2.0,2.0,2.0,2.0,1958.0
mobile,NA,190000.0,1000.0,1.0,2.0,2.0,2.0,2.0,0.0,1964.0
single_family,NA,1200000.0,1651.0,1.0,3.0,2.0,2.0,2.0,2.0,1977.0
single_family,NA,1199000.0,1200.0,1.0,4.0,2.0,2.0,2.0,2.0,1971.0
single_family,NA,469000.0,1277.0,1.0,3.0,2.0,2.0,2.0,2.0,1956.0
single_family,NA,1190000.0,3694.0,3.0,4.0,4.0,4.0,4.0,3.0,2005.0
single_family,NA,479000.0,1405.0,1.0,2.0,2.0,2.0,2.0,2.0,1959.0
single_family,NA,1099000.0,1279.0,1.0,2.0,2.0,1.0,2.0,2.0,1991.0
single_family,NA,839000.0,1153.0,1.0,3.0,2.0,2.0,2.0,2.0,1953.0
townhomes,townhouse,784990.0,1794.0,3.0,3.0,4.0,3.0,3.0,2.0,2026.0
condos,condo,1276000.0,1541.0,2.0,3.0,3.0,3.0,3.0,2.0,2016.0
single_family,NA,559990.0,1501.0,1.0,3.0,2.0,2.0,2.0,2.0,2025.0
single_family,NA,1299000.0,2103.0,2.0,3.0,3.0,2.0,2.0,2.0,1977.0
single_family,NA,2985000.0,4711.0,2.0,6.0,4.0,3.0,3.0,2.0,1913.0
single_family,NA,519000.0,2297.0,1.0,3.0,3.0,2.0,2.0,3.0,2007.0
townhomes,townhouse,799000.0,1850.0,2.0,3.0,3.0,3.0,3.0,2.0,1988.0
single_family,NA,450000.0,1240.0,1.0,3.0,3.0,3.0,3.0,2.0,1951.0
single_family,NA,1499900.0,2316.0,2.0,4.0,3.0,2.0,3.0,3.0,1996.0
townhomes,townhouse,699000.0,1204.0,2.0,2.0,3.0,2.0,2.0,2.0,1986.0
multi_family,NA,1399000.0,2139.0,1.0,4.0,3.0,3.0,3.0,1.0,1953.0
mobile,NA,230000.0,1160.0,1.0,3.0,2.0,2.0,2.0,3.0,2003.0
single_family,NA,995000.0,950.0,1.0,2.0,1.0,1.0,1.0,0.0,1922.0
single_family,NA,145000.0,1231.0,1.0,3.0,1.0,1.0,1.0,1.0,1942.0
single_family,NA,499000.0,2016.0,1.0,3.0,2.0,2.0,2.0,2.0,1975.0
land,NA,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobile,NA,289000.0,1593.0,1.0,3.0,2.0,2.0,2.0,0.0,2006.0
single_family,NA,860000.0,1702.0,1.0,3.0,2.0,2.0,2.0,2.0,1966.0
single_family,NA,669999.0,1737.0,2.0,3.0,3.0,2.0,2.0,2.0,2011.0
land,NA,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
single_family,NA,2361960.0,3536.0,2.0,4.0,4.0,3.0,3.0,3.0,2025.0
land,NA,74900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
single_family,NA,899000.0,1374.0,1.0,3.0,3.0,3.0,3.0,1.0,1950.0
single_family,NA,9995000.0,5177.0,2.0,5.0,6.0,6.0,6.0,3.0,1969.0
single_family,NA,839000.0,1153.0,1.0,3.0,2.0,2.0,2.0,2.0,1953.0
single_family,NA,4995000.0,6518.0,2.0,5.0,6.0,5.0,5.0,3.0,2025.0
single_family,NA,700000.0,1262.0,1.0,3.0,2.0,2.0,2.0,2.0,1953.0
single_family,NA,829000.0,1475.0,2.0,3.0,3.0,2.0,2.0,2.0,1987.0
single_family,NA,599000.0,1539.0,2.0,3.0,3.0,2.0,2.0,2.0,1988.0
condos,condo,588000.0,915.0,1.0,2.0,1.0,1.0,1.0,2.0,1983.0
mobile,NA,250000.0,900.0,1.0,3.0,2.0,2.0,2.0,0.0,2020.0
condos,condo,540000.0,1555.0,3.0,3.0,4.0,3.0,3.0,2.0,2018.0
condos,condo,570000.0,942.0,2.0,2.0,2.0,2.0,2.0,0.0,1977.0
single_family,NA,1999900.0,2286.0,2.0,4.0,3.0,2.0,2.0,2.0,1984.0
single_family,NA,110000.0,1505.0,1.0,2.0,2.0,2.0,2.0,2.0,1968.0
single_family,NA,675000.0,1400.0,1.0,3.0,2.0,1.0,1.0,2.0,1954.0
condos,condo,726000.0,1894.0,3.0,3.0,3.0,2.0,2.0,2.0,2021.0
single_family,NA,3395000.0,1911.0,1.0,3.0,2.0,2.0,2.0,2.0,1978.0
single_family,NA,1449900.0,2402.0,2.0,4.0,3.0,2.0,2.0,2.0,1989.0
single_family,NA,1095000.0,3873.0,3.0,4.0,4.0,4.0,4.0,3.0,2008.0
single_family,NA,1800000.0,1050.0,1.0,3.0,1.0,1.0,1.0,1.0,1950.0
single_family,NA,1300000.0,2026.0,1.0,3.0,3.0,3.0,3.0,3.0,1984.0
multi_family,NA,1249000.0,3106.0,1.0,7.0,5.0,5.0,5.0,0.0,1922.0
single_family,NA,919999.0,2253.0,2.0,4.0,3.0,3.0,3.0,3.0,1976.0
townhomes,townhouse,810000.0,1431.0,2.0,2.0,3.0,2.0,2.0,1.0,1981.0
single_family,NA,2399999.0,3153.0,2.0,5.0,3.0,3.0,3.0,3.0,1999.0
single_family,NA,649900.0,1491.0,1.0,3.0,2.0,2.0,2.0,2.0,1994.0
single_family,NA,7150000.0,3629.0,2.0,5.0,6.0,4.0,4.0,1.0,2014.0
